move_pkid;move_id;year;month;departure;arrival;from_id;to_id;from_name;to_name;from_type;to_type;vessel_id;vessel_name;vessel_type;dwt;time
209256;;1977;9;28/09/1977 00:00;28/09/1977 00:00;4572;2561;New York;Hampton Roads;1;1;14126;OOCL Challenge;fully cellular containership;29398;0
756344;;1977;9;28/09/1977 00:00;28/09/1977 00:00;5521;889;Genoa;Fos;1;1;67074;Zim Port Said;fully cellular containership;25198;0
488400;;1977;9;28/09/1977 00:00;28/09/1977 00:00;830;854;Rotterdam;Baltimore;1;1;41374;Adabelle Lykes;fully cellular containership;15378;0
666997;;1977;9;28/09/1977 00:00;28/09/1977 00:00;2151;5493;Kobe;Osaka;1;1;57535;Mild Ocean;fully cellular containership;5630;0
604250;;1977;9;28/09/1977 00:00;28/09/1977 00:00;5521;941;Genoa;Algeciras;1;1;52421;St.Louis;fully cellular containership;15943;0
404249;;1977;9;28/09/1977 00:00;28/09/1977 00:00;830;4640;Rotterdam;Southampton;1;1;32710;Texas;fully cellular containership;47422;0
575690;;1977;9;28/09/1977 00:00;28/09/1977 00:00;3832;593;Nagoya;Shimizu;1;1;50347;Success Hope;fully cellular containership;30465;0
184598;;1977;9;28/09/1977 00:00;28/09/1977 00:00;1697;830;Bremerhaven;Rotterdam;1;1;12433;Edinburgh;fully cellular containership;48810;0
568089;;1977;9;28/09/1977 00:00;28/09/1977 00:00;3164;1504;Hong Kong;Kaohsiung;1;1;47673;American Banker;fully cellular containership;19581;0
568427;;1977;9;28/09/1977 00:00;28/09/1977 00:00;2842;2151;Yokohama;Kobe;1;1;47702;Thompson Lykes;fully cellular containership;18832;0
865066;;1977;9;28/09/1977 00:00;28/09/1977 00:00;2151;2842;Kobe;Yokohama;1;1;105347;Xing Ning 88;fully cellular containership;6372;0
772371;;1977;9;28/09/1977 00:00;28/09/1977 00:00;5605;4977;San Francisco;Los Angeles;1;1;70644;Kisik Mas;fully cellular containership;12790;0
468000;;1977;9;28/09/1977 00:00;28/09/1977 00:00;1828;1675;Le Havre;Zeebrugge;1;1;37743;Taupo;fully cellular containership;20215;0
357544;;1977;9;28/09/1977 00:00;28/09/1977 00:00;4572;298;New York;Kingston(JAM);1;1;27006;Apple;fully cellular containership;2175;0
464358;;1977;9;28/09/1977 00:00;28/09/1977 00:00;3381;1369;New Orleans;San Juan(PRI);1;1;37515;Trader;fully cellular containership;15495;0
257750;;1977;9;28/09/1977 00:00;28/09/1977 00:00;1503;2561;Charleston;Hampton Roads;1;1;17501;Right River;fully cellular containership;31830;0
246100;;1977;9;28/09/1977 00:00;28/09/1977 00:00;830;1697;Rotterdam;Bremerhaven;1;1;16771;MSC Mee May;fully cellular containership;21185;0
568857;;1977;9;28/09/1977 00:00;28/09/1977 00:00;2842;4593;Yokohama;Keelung;1;1;47715;Equality State;fully cellular containership;20191;0
474591;;1977;9;28/09/1977 00:00;28/09/1977 00:00;2842;818;Yokohama;Vostochnyy;1;1;40334;Mikhail Prishvin;fully cellular containership;6407;0
184599;;1977;9;29/09/1977 00:00;29/09/1977 00:00;830;1828;Rotterdam;Le Havre;1;1;12433;Edinburgh;fully cellular containership;48810;0
575691;;1977;9;29/09/1977 00:00;29/09/1977 00:00;593;5802;Shimizu;Tokyo;1;1;50347;Success Hope;fully cellular containership;30465;0
756345;;1977;9;29/09/1977 00:00;29/09/1977 00:00;889;1501;Fos;Port de Bouc;1;1;67074;Zim Port Said;fully cellular containership;25198;0
68122;;1977;9;29/09/1977 00:00;29/09/1977 00:00;4572;2561;New York;Hampton Roads;1;1;2076;Horizon Discovery;fully cellular containership;20658;0
842485;;1977;9;29/09/1977 00:00;29/09/1977 00:00;363;295;Waterford;Newport;1;1;101454;Xin Chang;fully cellular containership;3342;0
704525;;1977;9;29/09/1977 00:00;29/09/1977 00:00;2561;4572;Hampton Roads;New York;1;1;62461;Transindiana;fully cellular containership;14690;0
189591;;1977;9;29/09/1977 00:00;29/09/1977 00:00;2151;3832;Kobe;Nagoya;1;1;12646;Jian He;fully cellular containership;25130;0
197226;;1977;9;29/09/1977 00:00;29/09/1977 00:00;5196;3164;Manila;Hong Kong;1;1;13241;Paraguay Express;fully cellular containership;24617;0
550164;;1977;9;29/09/1977 00:00;29/09/1977 00:00;830;2993;Rotterdam;Hamburg;1;1;46327;Gulf Mas;fully cellular containership;12798;0
122121;;1977;9;29/09/1977 00:00;29/09/1977 00:00;5295;4593;Busan;Keelung;1;1;5753;Century Carrier No.1;fully cellular containership;12256;0
140626;;1977;9;29/09/1977 00:00;29/09/1977 00:00;4572;1369;New York;San Juan(PRI);1;1;7146;Borinquen;fully cellular containership;17249;0
626445;;1977;9;29/09/1977 00:00;29/09/1977 00:00;576;830;Antwerp;Rotterdam;1;1;54337;Eridan;fully cellular containership;6270;0
847118;;1977;9;29/09/1977 00:00;29/09/1977 00:00;2248;830;Felixstowe;Rotterdam;1;1;102051;Marin;fully cellular containership;14055;0
103958;;1977;9;29/09/1977 00:00;29/09/1977 00:00;1509;4700;Savannah;Jacksonville;1;1;4620;Westmed;fully cellular containership;22111;0
302114;;1977;9;29/09/1977 00:00;29/09/1977 00:00;2151;3832;Kobe;Nagoya;1;1;22707;Kazukawa Maru;fully cellular containership;20658;0
66077;;1977;9;29/09/1977 00:00;29/09/1977 00:00;1828;830;Le Havre;Rotterdam;1;1;2045;American Alliance;fully cellular containership;15772;0
103959;;1977;9;29/09/1977 00:00;29/09/1977 00:00;4700;830;Jacksonville;Rotterdam;1;1;4620;Westmed;fully cellular containership;22111;0
568428;;1977;9;29/09/1977 00:00;29/09/1977 00:00;2151;5295;Kobe;Busan;1;1;47702;Thompson Lykes;fully cellular containership;18832;0
828920;;1977;9;29/09/1977 00:00;29/09/1977 00:00;4572;4289;New York;Leghorn;1;1;77713;Rialto;fully cellular containership;11031;0
43652;;1977;9;29/09/1977 00:00;29/09/1977 00:00;4572;2561;New York;Hampton Roads;1;1;143;America Star;fully cellular containership;27905;0
217962;;1977;9;29/09/1977 00:00;29/09/1977 00:00;4492;830;London;Rotterdam;1;1;14640;Direct Kea;fully cellular containership;29262;0
848750;;1977;9;29/09/1977 00:00;29/09/1977 00:00;3106;4345;Trieste;Koper;1;1;102214;Carolina A.;fully cellular containership;11031;0
549770;;1977;9;29/09/1977 00:00;29/09/1977 00:00;2151;5493;Kobe;Osaka;1;1;46316;Ginter Star;fully cellular containership;5604;0
57448;;1977;9;29/09/1977 00:00;29/09/1977 00:00;2842;3444;Yokohama;Nakhodka;1;1;1277;Aleksand Fade;fully cellular containership;6314;0
188228;;1977;9;29/09/1977 00:00;29/09/1977 00:00;1697;2993;Bremerhaven;Hamburg;1;1;12577;Yi He;fully cellular containership;25078;0
481168;;1977;9;29/09/1977 00:00;29/09/1977 00:00;4303;5295;Incheon;Busan;1;1;41012;Mobile;fully cellular containership;9557;0
451578;;1977;9;29/09/1977 00:00;29/09/1977 00:00;5605;4977;San Francisco;Los Angeles;1;1;36456;Regent Sky;fully cellular containership;14936;0
794923;;1977;9;29/09/1977 00:00;29/09/1977 00:00;1872;3832;Yokkaichi;Nagoya;1;1;73434;Ariake;fully cellular containership;34346;0
123465;;1977;9;29/09/1977 00:00;29/09/1977 00:00;311;238;Vancouver(CAN);Portland(OR USA);1;1;6046;Beishu Maru;fully cellular containership;24191;0
666998;;1977;9;29/09/1977 00:00;29/09/1977 00:00;5493;2151;Osaka;Kobe;1;1;57535;Mild Ocean;fully cellular containership;5630;0
342856;;1977;9;30/09/1977 00:00;30/09/1977 00:00;1369;1503;San Juan(PRI);Charleston;1;1;25665;Eastern Light;fully cellular containership;9415;0
50642;;1977;9;30/09/1977 00:00;30/09/1977 00:00;854;1369;Baltimore;San Juan(PRI);1;1;624;Voyager;fully cellular containership;15231;0
362947;;1977;9;30/09/1977 00:00;30/09/1977 00:00;1369;4572;San Juan(PRI);New York;1;1;27302;Jacksonville;fully cellular containership;13259;0
287722;;1977;9;30/09/1977 00:00;30/09/1977 00:00;4489;2213;Seattle;Anchorage;1;1;21570;Galveston;fully cellular containership;9506;0
66337;;1977;9;30/09/1977 00:00;30/09/1977 00:00;3832;593;Nagoya;Shimizu;1;1;2040;Orient Maru;fully cellular containership;14613;0
379684;;1977;9;30/09/1977 00:00;30/09/1977 00:00;2151;4593;Kobe;Keelung;1;1;30454;Mei Shan Gang 1;fully cellular containership;6457;0
722173;;1977;9;30/09/1977 00:00;30/09/1977 00:00;5521;3521;Genoa;La Spezia;1;1;64063;Vento di Tramontana;fully cellular containership;3922;0
794924;;1977;9;30/09/1977 00:00;30/09/1977 00:00;3832;2842;Nagoya;Yokohama;1;1;73434;Ariake;fully cellular containership;34346;0
120508;;1977;9;30/09/1977 00:00;30/09/1977 00:00;3241;909;Puerto Cortes;Gulfport;1;1;5661;Barranca;fully cellular containership;3480;0
609295;;1977;9;30/09/1977 00:00;30/09/1977 00:00;1369;4572;San Juan(PRI);New York;1;1;52712;San Juan;fully cellular containership;18184;0
184600;;1977;9;30/09/1977 00:00;30/09/1977 00:00;1828;4640;Le Havre;Southampton;1;1;12433;Edinburgh;fully cellular containership;48810;0
161199;;1977;9;30/09/1977 00:00;30/09/1977 00:00;830;1675;Rotterdam;Zeebrugge;1;1;10410;Fremantle Star;fully cellular containership;19114;0
738968;;1977;9;30/09/1977 00:00;30/09/1977 00:00;2993;1697;Hamburg;Bremerhaven;1;1;65445;Charlotte Lykes;fully cellular containership;15443;0
155852;;1977;9;30/09/1977 00:00;30/09/1977 00:00;4492;1828;London;Le Havre;1;1;10111;Northern Triumph;fully cellular containership;18992;0
134515;;1977;9;30/09/1977 00:00;30/09/1977 00:00;1828;2248;Le Havre;Felixstowe;1;1;6641;Feeder 3;fully cellular containership;4625;0
68123;;1977;9;30/09/1977 00:00;30/09/1977 00:00;2561;854;Hampton Roads;Baltimore;1;1;2076;Horizon Discovery;fully cellular containership;20658;0
474593;;1977;12;01/12/1977 00:00;01/12/1977 00:00;593;2842;Shimizu;Yokohama;1;1;40334;Mikhail Prishvin;fully cellular containership;6407;0
872056;;1977;12;01/12/1977 00:00;01/12/1977 00:00;5493;2151;Osaka;Kobe;1;1;106675;Jin Xing;fully cellular containership;5699;0
837186;;1977;12;01/12/1977 00:00;01/12/1977 00:00;5802;2842;Tokyo;Yokohama;1;1;100663;EAX Sincerity;fully cellular containership;26763;0
845657;;1977;12;01/12/1977 00:00;01/12/1977 00:00;938;830;Europoort;Rotterdam;1;1;101667;Hai Xiang Tong;fully cellular containership;3342;0
860355;;1977;12;01/12/1977 00:00;01/12/1977 00:00;830;1675;Rotterdam;Zeebrugge;1;1;104166;MSC Shaula;fully cellular containership;19974;0
87184;;1977;12;01/12/1977 00:00;01/12/1977 00:00;4572;1369;New York;San Juan(PRI);1;1;3430;Arecibo;fully cellular containership;18172;0
765001;;1977;12;01/12/1977 00:00;01/12/1977 00:00;2151;5493;Kobe;Osaka;1;1;67731;Jade;fully cellular containership;6270;0
200100;;1977;12;01/12/1977 00:00;01/12/1977 00:00;253;2347;Belfast;Garston;1;1;13400;Craigantlet;fully cellular containership;1676;0
575693;;1977;12;01/12/1977 00:00;01/12/1977 00:00;3832;593;Nagoya;Shimizu;1;1;50347;Success Hope;fully cellular containership;30465;0
468004;;1977;12;01/12/1977 00:00;01/12/1977 00:00;1675;4492;Zeebrugge;London;1;1;37743;Taupo;fully cellular containership;20215;0
171459;;1977;12;01/12/1977 00:00;01/12/1977 00:00;2993;3880;Hamburg;Bremen;1;1;11276;Catalina;fully cellular containership;10547;0
96687;;1977;12;01/12/1977 00:00;01/12/1977 00:00;4572;2561;New York;Hampton Roads;1;1;4201;Med Naples;fully cellular containership;31814;0
444680;;1977;12;01/12/1977 00:00;01/12/1977 00:00;5942;2594;Saint John(CAN);Philadelphia;1;1;36076;MSC Federica;fully cellular containership;21101;0
826524;;1977;12;01/12/1977 00:00;01/12/1977 00:00;1781;130;Cape Town;Port Elizabeth;1;1;77404;MSC Jade;fully cellular containership;25258;0
43789;;1977;12;01/12/1977 00:00;01/12/1977 00:00;2561;2594;Hampton Roads;Philadelphia;1;1;145;Sydney Star;fully cellular containership;27905;0
812538;;1977;12;01/12/1977 00:00;01/12/1977 00:00;1600;2481;Melbourne;Thursday Is.;1;1;75662;Sinar Bontang;fully cellular containership;6691;0
200345;;1977;12;01/12/1977 00:00;01/12/1977 00:00;2347;253;Garston;Belfast;1;1;13402;Lloyd Bermuda;fully cellular containership;1703;0
845910;;1977;12;01/12/1977 00:00;01/12/1977 00:00;4572;854;New York;Baltimore;1;1;101674;Red Sea;fully cellular containership;18834;0
368227;;1977;12;01/12/1977 00:00;01/12/1977 00:00;593;5802;Shimizu;Tokyo;1;1;27572;Japan Ace;fully cellular containership;16796;0
767368;;1977;12;01/12/1977 00:00;01/12/1977 00:00;4488;4489;Kodiak;Seattle;1;1;70131;Philadelphia;fully cellular containership;9507;0
570282;;1977;12;02/12/1977 00:00;02/12/1977 00:00;2151;5295;Kobe;Busan;1;1;50010;Busan Express;fully cellular containership;2814;0
383226;;1977;12;02/12/1977 00:00;02/12/1977 00:00;4572;3917;New York;Boston(USA);1;1;30723;Faro I;fully cellular containership;14279;0
575694;;1977;12;02/12/1977 00:00;02/12/1977 00:00;593;5802;Shimizu;Tokyo;1;1;50347;Success Hope;fully cellular containership;30465;0
247041;;1977;12;02/12/1977 00:00;02/12/1977 00:00;4345;3106;Koper;Trieste;1;1;17031;Eshel;fully cellular containership;7263;0
200101;;1977;12;02/12/1977 00:00;02/12/1977 00:00;2347;253;Garston;Belfast;1;1;13400;Craigantlet;fully cellular containership;1676;0
120509;;1977;12;02/12/1977 00:00;02/12/1977 00:00;909;3241;Gulfport;Puerto Cortes;1;1;5661;Barranca;fully cellular containership;3480;0
531514;;1977;12;02/12/1977 00:00;02/12/1977 00:00;4572;2561;New York;Hampton Roads;1;1;45065;MSC Alice;fully cellular containership;38984;0
66963;;1977;12;02/12/1977 00:00;02/12/1977 00:00;854;2561;Baltimore;Hampton Roads;1;1;2047;Nuevo San Juan;fully cellular containership;20336;0
67767;;1977;12;02/12/1977 00:00;02/12/1977 00:00;4700;1509;Jacksonville;Savannah;1;1;2071;Horizon Crusader;fully cellular containership;20695;0
568682;;1977;12;02/12/1977 00:00;02/12/1977 00:00;2151;4593;Kobe;Keelung;1;1;47712;Jean Lykes;fully cellular containership;23212;0
630178;;1977;12;02/12/1977 00:00;02/12/1977 00:00;5554;5891;Ashdod;Haifa;1;1;54657;Shiqma;fully cellular containership;7263;0
200346;;1977;12;02/12/1977 00:00;02/12/1977 00:00;253;2347;Belfast;Garston;1;1;13402;Lloyd Bermuda;fully cellular containership;1703;0
818439;;1977;12;02/12/1977 00:00;02/12/1977 00:00;1675;1828;Zeebrugge;Le Havre;1;1;76511;MSC Daniela;fully cellular containership;25332;0
445550;;1977;12;02/12/1977 00:00;02/12/1977 00:00;2954;2935;Eastham;Liverpool;1;1;36136;City of Limassol;fully cellular containership;12319;0
816474;;1977;12;02/12/1977 00:00;02/12/1977 00:00;743;3241;Santo Tomas de Castilla;Puerto Cortes;1;1;76252;Trisna Samudra;fully cellular containership;6107;0
530360;;1977;12;02/12/1977 00:00;02/12/1977 00:00;1504;3164;Kaohsiung;Hong Kong;1;1;44775;Orient Mariner;fully cellular containership;19563;0
120510;;1977;12;02/12/1977 00:00;02/12/1977 00:00;3241;909;Puerto Cortes;Gulfport;1;1;5661;Barranca;fully cellular containership;3480;0
626848;;1977;12;02/12/1977 00:00;02/12/1977 00:00;1504;3164;Kaohsiung;Hong Kong;1;1;54354;MSC Viviana;fully cellular containership;35332;0
358009;;1977;12;02/12/1977 00:00;02/12/1977 00:00;3915;1826;Bilbao;Pasajes;1;1;27031;Island Queen;fully cellular containership;3298;0
550166;;1977;12;02/12/1977 00:00;02/12/1977 00:00;2248;830;Felixstowe;Rotterdam;1;1;46327;Gulf Mas;fully cellular containership;12798;0
338585;;1977;12;02/12/1977 00:00;02/12/1977 00:00;2993;1697;Hamburg;Bremerhaven;1;1;25443;MSC Rita;fully cellular containership;35520;0
426346;;1977;12;02/12/1977 00:00;02/12/1977 00:00;311;238;Vancouver(CAN);Portland(OR USA);1;1;34546;Thiseas;fully cellular containership;26880;0
829563;;1977;12;02/12/1977 00:00;02/12/1977 00:00;5295;5493;Busan;Osaka;1;1;77746;Uni-Master;fully cellular containership;16858;0
666999;;1977;12;02/12/1977 00:00;02/12/1977 00:00;5295;2151;Busan;Kobe;1;1;57535;Mild Ocean;fully cellular containership;5630;0
444682;;1977;12;03/12/1977 00:00;03/12/1977 00:00;2561;854;Hampton Roads;Baltimore;1;1;36076;MSC Federica;fully cellular containership;21101;0
770238;;1977;12;03/12/1977 00:00;03/12/1977 00:00;3164;4593;Hong Kong;Keelung;1;1;70454;Houston;fully cellular containership;37872;0
751267;;1977;12;03/12/1977 00:00;03/12/1977 00:00;3164;4593;Hong Kong;Keelung;1;1;66466;Bei Hang 68;fully cellular containership;5580;0
484229;;1977;12;03/12/1977 00:00;03/12/1977 00:00;3164;4593;Hong Kong;Keelung;1;1;41155;Mont Blanc Maru;fully cellular containership;28849;0
68124;;1977;12;03/12/1977 00:00;03/12/1977 00:00;4977;5605;Los Angeles;San Francisco;1;1;2076;Horizon Discovery;fully cellular containership;20658;0
812693;;1977;12;03/12/1977 00:00;03/12/1977 00:00;743;3241;Santo Tomas de Castilla;Puerto Cortes;1;1;75671;Irenes Honour;fully cellular containership;28047;0
504543;;1977;12;03/12/1977 00:00;03/12/1977 00:00;4489;4488;Seattle;Kodiak;1;1;42631;Newark;fully cellular containership;9494;0
539346;;1977;12;03/12/1977 00:00;03/12/1977 00:00;4593;5493;Keelung;Osaka;1;1;45451;President Harrison;fully cellular containership;34515;0
348743;;1977;12;03/12/1977 00:00;03/12/1977 00:00;2151;5295;Kobe;Busan;1;1;26231;Grake;fully cellular containership;4456;0
68397;;1977;12;03/12/1977 00:00;03/12/1977 00:00;5295;2151;Busan;Kobe;1;1;2102;Moon Jin;fully cellular containership;3021;0
260051;;1977;12;03/12/1977 00:00;03/12/1977 00:00;5295;5493;Busan;Osaka;1;1;17643;Uni-Spring;fully cellular containership;15752;0
768931;;1977;12;03/12/1977 00:00;03/12/1977 00:00;2481;2849;Thursday Is.;Sydney;1;1;70277;Darwin Trader;fully cellular containership;12093;0
741359;;1977;12;03/12/1977 00:00;03/12/1977 00:00;2935;4646;Liverpool;Dublin;1;1;65565;Tian Feng;fully cellular containership;3664;0
348742;;1977;12;03/12/1977 00:00;03/12/1977 00:00;5295;2151;Busan;Kobe;1;1;26231;Grake;fully cellular containership;4456;0
97071;;1977;12;03/12/1977 00:00;03/12/1977 00:00;5196;4593;Manila;Keelung;1;1;4216;Ratih;fully cellular containership;12126;0
768930;;1977;12;03/12/1977 00:00;03/12/1977 00:00;4011;2481;Darwin;Thursday Is.;1;1;70277;Darwin Trader;fully cellular containership;12093;0
667000;;1977;12;03/12/1977 00:00;03/12/1977 00:00;2151;5493;Kobe;Osaka;1;1;57535;Mild Ocean;fully cellular containership;5630;0
395767;;1977;12;03/12/1977 00:00;03/12/1977 00:00;2594;4572;Philadelphia;New York;1;1;32102;Med Nagoya;fully cellular containership;33106;0
47802;;1977;12;03/12/1977 00:00;03/12/1977 00:00;941;3592;Algeciras;Naples;1;1;416;Afoundria;fully cellular containership;6982;0
756565;;1977;12;03/12/1977 00:00;03/12/1977 00:00;5521;889;Genoa;Fos;1;1;67077;Zim Elat;fully cellular containership;31846;0
738971;;1977;12;03/12/1977 00:00;03/12/1977 00:00;2993;1697;Hamburg;Bremerhaven;1;1;65445;Charlotte Lykes;fully cellular containership;15443;0
107721;;1977;12;03/12/1977 00:00;03/12/1977 00:00;4572;2561;New York;Hampton Roads;1;1;5011;MSC Mirella;fully cellular containership;27978;0
835867;;1977;12;03/12/1977 00:00;03/12/1977 00:00;3832;2151;Nagoya;Kobe;1;1;102356;Primorye Maru;fully cellular containership;8002;0
503852;;1977;12;03/12/1977 00:00;03/12/1977 00:00;4572;2561;New York;Hampton Roads;1;1;42564;Alacrity;fully cellular containership;8222;0
568156;;1977;12;03/12/1977 00:00;03/12/1977 00:00;2151;2842;Kobe;Yokohama;1;1;47674;Fillmore;fully cellular containership;22661;0
704528;;1977;12;04/12/1977 00:00;04/12/1977 00:00;854;4572;Baltimore;New York;1;1;62461;Transindiana;fully cellular containership;14690;0
431657;;1977;12;04/12/1977 00:00;04/12/1977 00:00;854;4572;Baltimore;New York;1;1;35026;Long Beach;fully cellular containership;17249;0
501554;;1977;12;04/12/1977 00:00;04/12/1977 00:00;219;2445;Fremantle;Jakarta;1;1;42453;Dragon Komodo;fully cellular containership;25369;0
622259;;1977;12;04/12/1977 00:00;04/12/1977 00:00;3917;4572;Boston(USA);New York;1;1;54024;Seattle;fully cellular containership;10698;0
96689;;1977;12;04/12/1977 00:00;04/12/1977 00:00;3871;1503;Wilmington(NC USA);Charleston;1;1;4201;Med Naples;fully cellular containership;31814;0
468006;;1977;12;04/12/1977 00:00;04/12/1977 00:00;2993;205;Hamburg;Gothenburg;1;1;37743;Taupo;fully cellular containership;20215;0
173008;;1977;12;04/12/1977 00:00;04/12/1977 00:00;1697;3880;Bremerhaven;Bremen;1;1;11376;Bilbao Express;fully cellular containership;24617;0
868438;;1977;12;04/12/1977 00:00;04/12/1977 00:00;1263;4404;Kagoshima;Gunsan;1;1;106045;Laura I;fully cellular containership;2213;0
246101;;1977;12;04/12/1977 00:00;04/12/1977 00:00;2993;1697;Hamburg;Bremerhaven;1;1;16771;MSC Mee May;fully cellular containership;21185;0
503980;;1977;12;04/12/1977 00:00;04/12/1977 00:00;4572;2561;New York;Hampton Roads;1;1;42571;An He;fully cellular containership;33034;0
122123;;1977;12;04/12/1977 00:00;04/12/1977 00:00;4977;5295;Los Angeles;Busan;1;1;5753;Century Carrier No.1;fully cellular containership;12256;0
191830;;1977;12;04/12/1977 00:00;04/12/1977 00:00;2594;2561;Philadelphia;Hampton Roads;1;1;12767;Columbus New Zealand;fully cellular containership;22266;0
67948;;1977;12;04/12/1977 00:00;04/12/1977 00:00;830;2248;Rotterdam;Felixstowe;1;1;2073;American Legacy;fully cellular containership;15786;0
107722;;1977;12;04/12/1977 00:00;04/12/1977 00:00;2561;2594;Hampton Roads;Philadelphia;1;1;5011;MSC Mirella;fully cellular containership;27978;0
549771;;1977;12;05/12/1977 00:00;05/12/1977 00:00;5295;2151;Busan;Kobe;1;1;46316;Ginter Star;fully cellular containership;5604;0
